KOG0054,7,1,Q7FB56;Q9C8H1;Q8LGU1;Q9M1C7;Q7GB25;Q9LK62;Q42093;Q9LK64;Q9FVV9;Q8VZZ4;Q7DM58;Q9C8H0;Q9LYS2;Q9LZJ5;Q9C8G9;Q9SKX0,ZERO,Q9U2G5;Q20943;Q9XW61;Q95QV2;Q19625;G5EFP3;Q19048;Q3S1M2,ZERO,X2JAE9;P91660;Q9VC63;Q9VAN4;Q9VJ21;Q8T9B5;Q7YU06;Q9W2I5;Q961D3;Q9VLP5;Q7KTB7;Q9VDT3;Q9VLN6,ZERO,F1QMZ9;F1QYP8;F1QIK5;Q1LX78;E7F961;E7FAV3;Q5RH87;E7F108;F1QMR4;F1RBZ7;F1R4U2;E7F3T8;E7FFF1;E7F118;E7EYG0;E7F872,ZERO,A0A024R6Q6;A0A024R730;A0A024RD21;O15438;O15439;O15440;O60706;O95255;P33527;Q09428;Q92887;Q96J65,ZERO,P53049;P14772;P0CE68;P39109;P0CE69;P38735;P32386,ZERO,Q92337;Q10185;Q9P5N0;Q9P7V2,Q10185;Q9P7V2
KOG0061,7,1,Q9C8K2;Q8RWI9;Q9ZU35;Q9M2V6;Q9SW08;Q9FLX5;Q9LFG8;Q9MAG3;Q9ZUT0;Q9M3D6;Q93YS4;Q9SZR9;Q9M2V7;Q9SIT6;Q9MAH4;Q9FF46;Q7XA72;Q9SJK6;Q8RXN0;Q9C8J8;Q9FT51;O80946;Q9FNB5;Q9C6W5;Q3E9B8;Q9LK50;Q9M2V5;Q84TH5;Q9ZUU9,Q9M3D6,Q09466;H2L028;Q9U2D0;Q19585;Q52GX5;Q11180;Q18900;D7SFK1;D7SFK2;O16574,ZERO,A0A0B4LHB3;A2RVF0;P10090;P45843;Q9VL61;Q8SZF5;Q8T998;Q8IQ01;Q8MRL3;Q0KI14;Q8MRJ2;Q7YU52;Q8MQW6,ZERO,F1QCP3;F1Q5A7;B8JIM9;F1RC13;F1RDP4;B3DG12;F1QIU0;F1QJ06,ZERO,P45844;Q9H221;Q9H222,ZERO,Q08234;P25371;P51533,ZERO,P41820,ZERO
KOG0070,7,1,Q9M1P5;P0DH91;Q9LQC8;Q6ID97;P36397;Q9SHU5;Q9M9N1;Q9LIK1;Q9LYJ3;Q9FZ18;Q9LFJ7;P40940;F4HXI5,ZERO,Q94231;Q18510;P34212,ZERO,P61209;Q9VSG8;P40945;A1ZBK9;Q9VD65;L0MN60,ZERO,Q6DHP3;Q7ZUZ7;Q7ZUW4;E7FBA5;Q803D1;Q6P6E8;B8JLB2;Q6P5L0;F1R8Q1;Q7ZVD8;Q6P5M7;E7F5T1;F1QXC3;Q6DHP0;Q6P5M5;Q6ZM32;Q561U6;Q78AP9;Q6NYD8;Q6P3I7;Q6P5K1;Q5M9P8,ZERO,A0A024R0Y6;A0A024R3Q3;A0A024R4C5;A0A024R9Z2;A4D0Z3;A6NH57;A8K0M5;B0YIW9;H0YGG7;P18085;P49703;Q9H0F7;Q8N4G2;Q9Y689;Q969Q4;Q8IVW1;Q6T311,A0A024R3Q3,P11076;P19146,ZERO,P36579,ZERO
KOG0078,7,1,O24466;P28186;Q9FJF1;Q9LZD4;Q9LFG1;Q9SF91,ZERO,G5EFC1;Q21137;Q22908;Q9XWR6,ZERO,M9NEE8;O15971;Q95RQ2;Q9VC31,ZERO,A5WW21;E9QDA3;Q6DI36;E7EYJ1;Q6DGV5;F1QBN3;Q1RLP4;B8JLE6;Q7T3A4;F1QAX4;F1QKK3;A5PLC7;Q502Q0,ZERO,A0A024R7I3;P51153;Q6IQ22;Q8IZ41;Q7Z6P3;P0C0E4;P51157;P61026;Q96S21;Q12829;Q8WXH6;P59190;Q92930,Q6IQ22,P07560,ZERO,P17609,ZERO
KOG0084,7,1,Q9SEH3;Q9ZRE2;P28188;Q9FPJ4,ZERO,Q20365,ZERO,O18339;Q9VZ47;Q8IRK8;Q9W2S9;Q8IR98;Q8IRK9;O18332;Q9W2V3,ZERO,A0A0J9YIW5;A0A0N4STN4;A8WHV0;B8JLC8;F1Q8B3;F1RBB0;Q0P3V5;Q0P3Y1;Q498P3;Q4V984;Q7ZSZ0;Q7ZUV5,ZERO,Q86YS6;Q3YEC7;A4D1S5;Q9H0U4;Q9H082;Q5U0I6;Q14088,ZERO,P01123,P01123,P11620,ZERO
KOG0092,7,2,P31582;Q9CB01;Q9SN68,P31582,Q18773,ZERO,Q9V3C2;Q9V3I2,ZERO,Q7ZVP2;Q4KME1;F1QY92;F1QVA7;Q7ZUG4;Q6NYD6;Q6TGV2;Q7ZUW5,ZERO,A0A024R1U4;A0A024R2K1;A0A024R4A4;A0A024R7N9;A0A024RB09;K7ERQ8;Q9NX57;Q9UL26,ZERO,P36018;P36017;P38146;P36019,P36018;P36017;P36019,P36586,ZERO
KOG0157,7,1,O64631;Q9FMY1;Q9LEY2;Q9SX95;Q9C5Y2;Q9SHG5;Q9SVB0;F4HQ70;Q9LT90;Q9CAD6;Q9ZV28;O22189;O80806;Q9FMV7;Q9M066;Q949P1;Q9SJ08;Q93Z79;Q6NPN1;F4I3H7;Q9FMA5;Q9SVA7;Q8S9I7;Q9C8E2;Q9FHC8;Q9SAE8;Q9FWR7;Q9FF18;Q9LJK2;O64698;Q8L7D5;Q9ZV29;Q9LUD1;O81077;Q9LYZ5;O23365;Q93VK5;Q9LVY4;Q9LUC8;Q9LUC5;Q9FH76;Q8L7C0;O23384;Q94IA6;Q500V6;O22162;Q9SJH2;O49373;O80729;Q9ZUX1;Q9LNL3;O23066;Q9LI69;Q42569;Q9LMM1;O23385;Q6TBX7;Q9C788;Q9SMP5;Q9LUD3;O80823;Q9LUC6;O64989;O48786;Q9T093;Q9LXX7;Q9ASR3;Q9FYL0;Q9LXH8;O64697;Q0WPQ3;Q9LUD2;F4IW83;Q9SVA8;Q9LTN1;Q9FVS9;P48422;Q9SVA9;Q9ZW95;Q9FHC0;Q9LUC9;Q9LVY3;F4K6S3;Q9S833;Q940V4;Q9LVY7;Q9FRK4;Q6NKZ8;Q1PFG4;Q8VZC2,ZERO,G5EC97;Q9U1R5;Q9N4Q5;Q9N574;Q9XVA6;Q93556;Q9N525;Q27472;O45219;O17851,ZERO,Q9VS79;Q9VA27;Q9VFJ0;Q8MS75;Q27589;O46054;M9PEC6;Q9VG40;O46051;Q9VYY4;Q3YNE4;Q9V558;Q9VMS8;Q9VLZ7;Q9V559;Q9VMS9;Q8SZ48;Q3YNA8;Q9VGB3;Q9VL92;A0A0B4LGV2;Q9V4T5;Q9V3S0;Q9V7G5;H1UUE5;Q9VXY0;Q9VGB4;A0A0B4LFT2;M9PI92;Q9VYQ5;Q9VMS7;Q9VS78;Q9VYQ7,ZERO,F1Q9I2;E7FB64;Q5U870;A0JMQ6;F1RDH6;Q1JPS3;F1QTE1;Q7SXV4;A1L1M2;F1RA02;F1QHW0;Q1LV36;A5WWJ0;A0JMN1,ZERO,A0A024R5S8;A0A024R7J8;A0A0A0MR49;O43174;P78329;Q6UW02;Q9HBI6;Q9NR63;Q02928;P13584;Q9Y6A2;Q6NT55;Q5TCH4;Q8N118;Q6V0L0;Q6ZWL3;Q86W10,ZERO,P21595;P54781,ZERO,O13820,O13820
KOG0504,7,0,Q9SAR5;Q9FG97;Q8GX17;Q9LYA6;Q8L746;Q9SZI3;Q9LU58;Q9SY76;Q9LR59;Q9M9R5;Q9LZ29;Q9ZT72;Q9M8X0;O22265;Q9ZU96;Q9ZT78;F4K1T0;Q6AWW5;Q8LDN2;Q9ZT76;Q9S9T3;Q9LF32;Q5ICL9;Q9LZ27;Q9C7A2;Q9M396;Q05753;Q29Q26;Q9SF48;Q9FNP4;Q9ZT73;Q9LQP7;F4JG88;Q9ZT74;Q9SJA5;Q9S7I4;P93002;Q8GWI1;Q9M9R3;Q9FFM1;Q9LZ28;F4K1T9;Q9M1I7;Q9SKB8;Q9LJW8;Q9ZVC2;Q8LPS2;Q8GYH5;Q9LSB0;Q9FH34;Q9FX13;Q9FH33;Q9SDA0;F4JVF4;Q9FMD0;Q9SR03;Q56XJ1;Q9FFL9;Q9SQK3;Q9M109;F4HT36;Q9LVG7,ZERO,Q18176;Q9U2C5;Q9TZM3;G5EFS1;Q9U2L2;Q9GYM5;G5EBJ4;O18152;Q17583;B7WN72;Q23595,ZERO,Q7JUF2;M9PD95;Q9VPY3;Q7JQL2;Q8T9G9;B7Z0B1;Q9W089;A0A0B4KHZ8;Q9VQI1;Q7K5K0;A0A0B4KHT3;A8JQS3;Q9VMV0;Q9VTS9;M9NFF9;Q9VSA4;M9MSB2;Q94527;Q9VB40;M9PI73;Q9VT59,ZERO,H9GXX0;F1QM15;F1QCR9;Q0II00;E7FGI8;Q1LX92;A2CF23;F1Q6S5;E9QHZ7;E7FFH0;F1QLJ3;F1R409;F1R1D9;F1QBD5;F1R859;F1Q4U7;F1Q993;E7F4C1;F1Q6Y2;H0WF25;B3DJC4;F1QB63;F1Q5L8;B0S6J8;F1QXT3;B8A5T0;B0UXZ0;H9GYU5;E7FFR2;Q501T0;A2AV32;H9GXE5;E7F8W4;E7EYZ4;B0UZD1;F1QFJ6;Q502M6;F1R014;E7FFI8;F1Q811;F1QHK7;A9C3P2;E7F3S8;Q1LX77;E9QFU2;E7FC91;E7EZH5;Q6GMG7;B0R1B6;F1QX58;F1QQ98;E7FD97;E7F461;E7F570;Q6DGX3;F1QEW8;F1R573;B0S768;Q7ZW68;E7F7S0;I3ISM6;F1QY53;F1R0Q7;E9QEX9;F1QMT8;F1QEZ4;A2CEZ8;F1RC68;F1R599;F1QJ05;F1QCG4;E7F9M0;F1RE33;Q68EL0;B0S7L8;Q5U3A5;E7F9U5;Q5BJ03;B8JIG2;B0S4T8;F1QBX1;Q1LX89;Q7T386;A7YY95;E7FDG3;F1RCM1;Q5RIL5;E7F6L6;E7F095,ZERO,A0A024R153;A0A024R2G8;A0A024R6E7;A0A024R796;A0A024RBW7;A0A024RD24;A0A024RE01;A0A0A0MQZ8;A2A2Z9;A6NHU9;A6NK59;A6QL64;A7E2S9;B1AK53;B4E2M5;C9JTQ0;Q96BM1;Q8NI38;Q6NXT1;Q4UJ75;Q9BXX2;Q6S545;Q7Z713;Q53LP3;Q5SQ80;Q9Y566;Q8N8A2;Q9ULJ7;Q8N9B4;P57078;Q6ZW76;O75179;Q9Y576;Q8NB46;P19838;Q9NWX5;Q9Y574;Q6ZVZ8;Q8WXH4;Q96HA7;Q15653;Q68DC2;R4GNA2;Q8WXK4;Q99549;Q6P6B7;P20749;Q9Y2G4;Q9BQG2;Q15327;Q8N8V4;Q8WXI3;Q86SG2;Q9HCD6;P25963;Q99728;Q8WXK1;Q96AX9;Q5JPF3;Q9BYH8;Q9GZV1;Q92527;Q5HYF3;Q9H765;Q9BQI6;Q8IVF6;Q5VYY1;Q53RE8;Q9Y6H5;Q8WWH4;Q3KP44;Q86YT6;Q96NS5;Q6ICV4;Q9UPS8;Q9C0D5;Q8TC84;Q9UPX8;Q00653;Q8N6D5;Q8WXK3;Q6ZVH7;K7PPU3,ZERO,P35845;P25631;P40480;Q04749;Q02979;P46683,ZERO,Q9UU77;Q9C104;O14340;Q9HFE7,ZERO
KOG0230,7,1,Q0WUR5;Q9SSJ8;Q9LUM0;Q9XID0,ZERO,G5ED98,ZERO,O96838,O96838,B2KTE1,ZERO,Q9Y2I7,ZERO,P34756,ZERO,O59722,ZERO
KOG0232,7,1,P0DH92;P59229;Q24JM2;P0DH93;P0DH94;P56760,ZERO,P34546,ZERO,Q9VTI6;Q8IQG3;Q9VKQ8,ZERO,F1QSP4;Q6P041,ZERO,P27449,ZERO,P32842;P25515,P25515,Q9URZ8;P50515,ZERO
