KOG1399,7,2,Q9SXE1;Q9SVU0;Q9LMA1;A8MRX0;Q9SZY8;Q9SXD5;Q9C8T8;Q93Y23;Q9LFM5;Q9FKE7;O49312;Q9FWW9;Q94K43;Q9LPL3;Q9SXD9;Q9LKC0;Q9SS04;Q94BV5;O23024;Q9FVQ0;Q9FWW6;Q9FLK4;Q9C8U0;Q9FF12;Q9FWW3;Q8VZ59;Q9SH25;Q9SVQ1;O64489,Q9SXE1;A8MRX0;Q93Y23;Q94K43;Q9SS04,G5ECJ8;G5EBJ9;Q9GYJ1;Q17585,ZERO,Q962N6;Q95V23,ZERO,Q5TZD3;Q7T1D7;B0UXS1;Q6NZ32;Q5TZD0;E7F2R0,ZERO,A0A024QYY6;A0A024R8Z4;A0A024R934;P31512;P49326;Q8IWF2;Q99518,Q99518,P38866,ZERO,Q9HFE4,ZERO
KOG0660,7,1,Q9LQQ9;Q39021;Q9LM33;Q9C5C0;Q39022;Q9C9U4;Q84M93;Q39027;Q9SJG9;Q39026;Q8GYQ5;Q9LUC3;Q9LV37;Q39023;Q9M1Z5;Q39024;Q39025;Q0IGG6;Q8W4J2;Q9LMM5;Q6NPE0,Q39026;Q39023,Q17446;Q11179;Q19243;P39745;H2KYF8;G5EBT1,ZERO,O61443;O62618;A8Y4W5;M9MSN4,ZERO,E9QEY0;Q0H1F2;E7F292;Q6IQ84;Q5RHW0;F1QHF2;Q6P023;Q1LVN7;F1QQ40;B0V360;Q9DGE2;Q7ZVK8,ZERO,A0A024QZ20;A0A024RD04;A0A024RD15;L7RXH5;P31152;P53778;Q15759;Q16659;Q1HBJ4;Q8TD08,ZERO,P16892;P14681;Q00772;P36005;P32485;P41808,ZERO,Q09892;P27638;Q92398,ZERO
KOG0379,7,1,Q9SHS7;Q8L7U5;Q9C8K7;Q8W4K1;Q9SJM2;Q93XW5;Q9FZ82;Q9SJF0;Q8RY71;Q9MA55;Q9LZ83;Q9LR78;Q9S7W4;Q8RWD9;Q0WWX4;Q9C6A4,Q93XW5;Q8RY71,Q9N3K6;G5EEG5;Q95PZ3,ZERO,Q95TX5;Q9W3D5;Q9W281,ZERO,E7F538;E7EZ78;E7FFD1;E7F160;F1RDA4;E7F8I0;F1R1R9;F1QIX9;F1RDQ1;Q32PP0,ZERO,A0A024QZB0;A0A024R8A0;Q6PID8;Q8N7A1;Q8NEP7;Q9BQ90;Q9Y2U9,ZERO,P50090;P38853,ZERO,P15258;O14248;P87061,ZERO
KOG0393,7,1,Q1LYV5;Q38903;Q9XGU0;Q5PNX9;Q38919;Q67XC6;Q38902;Q38937;P92978;Q9SBJ6;Q9SU67,ZERO,Q19739;O62422;Q94124;Q22038,ZERO,P48148;Q24192;M9NFF8;M9PBH7;Q7JWS8;M9PBU2;Q8SXY7;Q9VPG7,P48148;Q24192,E7FDG6;F1QA56;F1QM54;Q7ZUQ1;Q6DGB7;Q52WX7;Q5TZD5;E7F808;Q6DHM9;Q52WY8;E7F7Z2;E7EYA0;A2BHI1;Q6TEM4;E7EYX3;Q52WY2;Q803L7;Q7ZSZ9;Q5YLG6;Q1LY78;A2BI17;Q7ZVI3;Q7T399;A3QJU6;Q6DHE8;E7F6W1;F6P696;Q5U3T8;F1QCS6;A9JRY8;Q6PC71;Q6NUX8;F1R1D2;Q1LY89;Q6PE28;Q803F2,ZERO,A0A024QZL4;A0A024R0I3;A0A024R1P2;A0A024R324;A0A024R3Q7;A0A024R692;A0A024R9R2;A0A024RAE6;A4D2P0;O00212;P62745;Q9BYZ6;P52198;Q6ICP4;Q92730;O94955;P61587;V9HWD0;Q9HBH0;Q6ICQ8;P60763,ZERO,Q00245;P06781;P53879;P06780;P19073;Q00246,ZERO,O13928;Q9HE04;Q10133;Q874R1;Q01112;Q09914,ZERO
KOG4203,7,1,Q9M336;Q9LTY6;Q8VYB2;F4INB5;Q9FKS0;Q9LK34;O65583,Q9LK34,Q18825;H2L2I2;H2L2A8,ZERO,P18824;Q9VRQ1;Q8MQK4,ZERO,F1QWG3;F1QUV8;A3KQF0;E7FC99;B0S7A4;E9QGS0;F1QTT3;F1QGH7,ZERO,A0A024R2Q3;A8KAF9;P14923;Q9NWZ5,ZERO,P18562;P27515,ZERO,Q9US43;O13867;O74427;Q9HE15,ZERO
KOG1668,7,1,Q84WM9;Q9SCX3;P48006;Q9SI20,P48006,P34460;Q9U2H9,ZERO,A0A0B4LFL3;Q9VL18,ZERO,Q6IQE2;F1QI75;F1R9J6,ZERO,A0A024R3W7;P29692,ZERO,P32471,ZERO,O74173,ZERO
KOG0157,7,2,O64631;Q9FMY1;Q9LEY2;Q9SX95;Q9C5Y2;Q9SHG5;Q9SVB0;F4HQ70;Q9LT90;Q9CAD6;Q9ZV28;O22189;O80806;Q9FMV7;Q9M066;Q949P1;Q9SJ08;Q93Z79;Q6NPN1;F4I3H7;Q9FMA5;Q9SVA7;Q8S9I7;Q9C8E2;Q9FHC8;Q9SAE8;Q9FWR7;Q9FF18;Q9LJK2;O64698;Q8L7D5;Q9ZV29;Q9LUD1;O81077;Q9LYZ5;O23365;Q93VK5;Q9LVY4;Q9LUC8;Q9LUC5;Q9FH76;Q8L7C0;O23384;Q94IA6;Q500V6;O22162;Q9SJH2;O49373;O80729;Q9ZUX1;Q9LNL3;O23066;Q9LI69;Q42569;Q9LMM1;O23385;Q6TBX7;Q9C788;Q9SMP5;Q9LUD3;O80823;Q9LUC6;O64989;O48786;Q9T093;Q9LXX7;Q9ASR3;Q9FYL0;Q9LXH8;O64697;Q0WPQ3;Q9LUD2;F4IW83;Q9SVA8;Q9LTN1;Q9FVS9;P48422;Q9SVA9;Q9ZW95;Q9FHC0;Q9LUC9;Q9LVY3;F4K6S3;Q9S833;Q940V4;Q9LVY7;Q9FRK4;Q6NKZ8;Q1PFG4;Q8VZC2,Q9FMY1;P48422,G5EC97;Q9U1R5;Q9N4Q5;Q9N574;Q9XVA6;Q93556;Q9N525;Q27472;O45219;O17851,ZERO,Q9VS79;Q9VA27;Q9VFJ0;Q8MS75;Q27589;O46054;M9PEC6;Q9VG40;O46051;Q9VYY4;Q3YNE4;Q9V558;Q9VMS8;Q9VLZ7;Q9V559;Q9VMS9;Q8SZ48;Q3YNA8;Q9VGB3;Q9VL92;A0A0B4LGV2;Q9V4T5;Q9V3S0;Q9V7G5;H1UUE5;Q9VXY0;Q9VGB4;A0A0B4LFT2;M9PI92;Q9VYQ5;Q9VMS7;Q9VS78;Q9VYQ7,Q9VFJ0;Q9VMS8;Q9VMS9;Q9V7G5,F1Q9I2;E7FB64;Q5U870;A0JMQ6;F1RDH6;Q1JPS3;F1QTE1;Q7SXV4;A1L1M2;F1RA02;F1QHW0;Q1LV36;A5WWJ0;A0JMN1,ZERO,A0A024R5S8;A0A024R7J8;A0A0A0MR49;O43174;P78329;Q6UW02;Q9HBI6;Q9NR63;Q02928;P13584;Q9Y6A2;Q6NT55;Q5TCH4;Q8N118;Q6V0L0;Q6ZWL3;Q86W10,ZERO,P21595;P54781,ZERO,O13820,ZERO
KOG0581,7,1,Q9FX43;Q9LPQ3;Q94A06;Q8RXG3;Q9LQM8;O80396;Q9FJV0;O80397;Q9M8J5;Q9S7U9,Q9FX43,Q10664;Q9TYV7;Q8MPS3,ZERO,Q24324,ZERO,Q1LY62;F1QWJ5;A9JRD0;A5WWB4,ZERO,A0A024R5Y2;A4QPA9;P36507,ZERO,P08018;P32491;P32490;Q3E774,ZERO,P33886;P10506;Q9Y884,ZERO
KOG2698,7,1,Q9SFV7,ZERO,Q19980,Q19980,P48596,ZERO,E7FGQ8;Q6IQV5,ZERO,A0A024R642,ZERO,P51601,ZERO,O13774,ZERO
KOG1577,7,1,Q9SJV1;Q0PGJ6;Q9M338;Q84TF0;Q9FJK0;Q9SJV2;Q1PFI5;Q8GXW0;O80944;Q9SXC0,ZERO,Q23320;Q17568;Q9NAI5;Q09632;P91997;Q9U2J5;Q22352;P91020;P91021;Q21274;Q18903;P91998;Q18483,ZERO,Q9VTY2;Q9VTL0;M9PI17;D2A6K3;Q7JVH6;Q9VZK8;Q9Y112,ZERO,Q5XJM7;F1R3J0;F1REQ2;Q5RH67;F1QJ97;A8DZH9;Q6AZW2,ZERO,A0A024R7A8;C9JRZ8;O60218;P17516;P42330;P51857;P52895;Q04828;Q96JD6;V9HWI0,O60218;P17516;P42330;P52895;Q04828,Q12458;P38715;P47137;Q07551;P14065;P38115,ZERO,Q9C1X5;O42888;Q10494;O13848;Q9USV2;O14088,ZERO
