KOG0004,7,1,P59232,ZERO,Q09557;Q9XUT3,ZERO,P15357,ZERO,Q7SXA3,ZERO,B2RDW1,ZERO,P05759,P05759,P0C8R3;P0C016,ZERO
KOG0007,7,3,Q58FX2;O23467;Q8RXF1;Q9FL57;Q9SMU9;F4HW92;F4IWK8;Q94CL4;Q9FG18;F4IAL8,ZERO,G5ECL3,G5ECL3,A0A023GQ04,ZERO,Q90X41,Q90X41,A0A024R1K8,ZERO,P32524,P32524,O13900,ZERO
KOG0106,7,2,P92965;P92964;P92966;Q9ZPX8,ZERO,Q23120;Q10021,ZERO,P26686,P26686,Q6TGT9;Q802Y1;E7FFF7;A8DZG2,ZERO,A0A024R6D8;Q08170;Q13247,Q13247,Q01560,ZERO,P78814,ZERO
KOG0118,7,3,O80678;Q9SHZ6;Q9FX45;Q9FM47;Q9C8M0;Q9LRR6;Q93W34;Q43349;Q9LIS2;Q9FFZ6;Q6NPL0;Q8RWN5;Q9SEE9;Q9ZUJ3;Q8LPQ9;Q9FZ84;Q9SX79;Q1ECN0;Q9SFB4;Q9FIU6;Q9SVM8;Q9FNR1;Q8W592;Q9M3B8;Q8L440;Q9S7N9;Q9SAF2;F4HT49;Q9FM71;Q9C652;Q9LNP1;Q9LES2;Q8VXZ9;Q0WW84;Q9SAB3;Q9SJ28;Q03250;Q39061;Q9FGE6;Q67XI5;Q9SEU4;Q9LUK6;Q9C909;Q9SG10;Q9SHZ5;Q9LKA4;Q9LPI5;Q9FPJ8;O22703;O82299;F4I3B3;F4JZL1;Q8L3X8;Q9SX80,ZERO,Q95QL3;Q9TZI2;O45712;Q22318;O62337;D0G912;Q20870,ZERO,Q9VF55;P48810;Q9VTH9;Q8SXG7;A4V3J5;Q9VA45;Q8SY49;A4V3G9;Q9VHP3;Q24207;Q0KHQ1;X2JE34;A0A0B4K6U6;Q8T3X1;Q9VJG2;Q9W158,ZERO,Q1LUN6;Q6NYA1;F1QXG2;F1QFV2;F1QQ28;Q803J4;F1QRD4;E7FAB3;Q6DHU2;Q566W6;F8W4E3;F1QAY0;F1QXT7;E7FBT4;Q5SP50;E7F3E5;B0V1I7;F1Q8A5,ZERO,A0A024QYX3;A0A024RA61;A0A024RAZ7;A0A024RDF3;A0A0A0MSS9;O60812;O75494;P23588;P42696;P51991;Q13117;Q15056;Q53XX5;Q86SE5;Q8N9W6;Q92904;Q9GZT3;Q9NX07;Q9NQZ3;Q9NR90;Q9UKM9;Q99729,O75494,Q08208;Q07623;Q3E746;Q08925;P32831;Q03735;P32605;Q12046,Q12046,O14369;Q9P6M8;O13759;O13674;O13741;P87126;Q09702;O59784;O94621;O60176,P87126;O94621
KOG0119,7,1,Q0WVW4;Q9LU44,ZERO,O45180,ZERO,Q9VEJ1,ZERO,F1QP64,ZERO,Q15637,Q15637,Q12186,ZERO,O74555,ZERO
KOG0120,7,6,Q8L716;Q9C6C1;F4IVU8;F4IVU7;O23212,ZERO,P90978;Q3V5I5;Q9BKR8,P90978,Q24562;Q8T8Y4,Q24562,E7F8Y4;Q6P022,E7F8Y4;Q6P022,P26368,P26368,P36084,P36084,P36629,P36629
KOG0121,7,1,Q9XFD1,ZERO,Q93594,ZERO,Q9V3L6,ZERO,Q8JGR6,ZERO,P52298,P52298,Q08920,ZERO,Q9P383,ZERO
KOG0126,7,2,Q9SD61;Q3E894,ZERO,Q18318,ZERO,Q9VIS0,ZERO,F1RAH8,ZERO,Q9Y388,ZERO,P40565,P40565,O94290,O94290
KOG0152,7,1,B6EUA9;F4JCC1;Q67ZZ1,ZERO,P34600;Q9XW28,ZERO,Q9VQK5,ZERO,Q7ZUE4;F1QS79;H9GYW0;F1QVC5,ZERO,O75400;Q6NWY9,ZERO,P33203;Q06525,ZERO,O14176,O14176
KOG0227,7,6,O80897,O80897,Q19335,Q19335,Q9VU15,ZERO,Q7ZVD4,Q7ZVD4,Q15428,Q15428,Q07350,Q07350,Q9P7L8,Q9P7L8
KOG0282,7,4,A4FVN8,ZERO,O44729;A5A8P6,O44729,Q9VD52,ZERO,A5WUR0,A5WUR0,O60508,O60508,P40968,P40968,O43071,ZERO
KOG0291,7,4,Q8VYZ5,ZERO,P91341,P91341,Q5U0X8,ZERO,F1RAC4,F1RAC4,Q15269,Q15269,P25635,P25635,Q9C1X1,ZERO
